,Unnamed: 0,Name,Location,Locality,City,Cuisine,Rating,Votes,Cost,State
6156,6156,Anand Shree Fruit Bonanza,"Vijay Nagar, East Indore", East Indore,Indore,"Chinese,  South Indian,  Fast Food,  Shakes,  Italian,  Street Food,  Desserts,  Ice Cream,  Pizza",3.5,8,600,Madhya Pradesh
6157,6157,Chai Kaapi,"Vijay Nagar, East Indore", East Indore,Indore,"Fast Food,  Tea",3.4,5,400,Madhya Pradesh
6158,6158,Ranjeet's Kitchen,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Chinese",3.7,56,400,Madhya Pradesh
6159,6159,Spice Route,"Shekhar Planet,Vijay Nagar, East Indore", East Indore,Indore,South Indian,2.8,3,500,Madhya Pradesh
6160,6160,La Foret - The Forest Cafe,"Indore By Pass Road, East Indore", East Indore,Indore,"Fast Food,  Shakes",4.8,5,600,Madhya Pradesh
6161,6161,Kuk du Kuu,"BCM Heights,Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Mughlai,  Chinese",2.6,12,800,Madhya Pradesh
6162,6162,Bakerywala,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Fast Food,  Italian,  Chinese,  South Indian",3.2,5,500,Madhya Pradesh
6163,6163,Noor's Kitchen,"Shekhar Planet,Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Fast Food",2.6,9,800,Madhya Pradesh
6164,6164,Cakes N Craft,"Shekhar Planet,Vijay Nagar, East Indore", East Indore,Indore,"Bakery and Confectionary,  Desserts",2.5,2,500,Madhya Pradesh
6165,6165,The Allahabadi,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Mughlai",3.0,3,800,Madhya Pradesh
6166,6166,Veerji's Biryani,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Biryani",5.0,2,1000,Madhya Pradesh
6167,6167,Moonshine Restaurant,"Hotel Regal Regency,Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Mughlai,  Fast Food",4.0,1,800,Madhya Pradesh
6168,6168,Taste Of Town,"Vijay Nagar, East Indore", East Indore,Indore,Fast Food,1.0,1,400,Madhya Pradesh
6169,6169,Chai Kaapi,"Khajrana, East Indore", East Indore,Indore,"Fast Food,  Tea",2.9,7,400,Madhya Pradesh
6170,6170,Chai Kaapi,"Vijay Nagar, East Indore", East Indore,Indore,"Fast Food,  Tea",4.5,9,400,Madhya Pradesh
6171,6171,GFC - The Great Food Company,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Chinese",4.5,15,1000,Madhya Pradesh
6172,6172,Echidna Restobrew,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Mediterranean,  Barbecue,  Oriental ",3.6,88,2000,Madhya Pradesh
6173,6173,Bamboo Tree,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Chinese,  Continental,  Asian",4.0,9,900,Madhya Pradesh
6174,6174,Tiffany Blues,"Pride Hotel,Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Continental,  Fast Food",4.4,70,1200,Madhya Pradesh
6175,6175,Tasty Foods,"Vijay Nagar, East Indore", East Indore,Indore,"North Indian,  Chinese,  South Indian,  Fast Food",4.6,5,700,Madhya Pradesh
6176,6176,Mama's Kitchen,"Indore By Pass Road, East Indore", East Indore,Indore,North Indian,5.0,1,700,Madhya Pradesh
6177,6177,Pakka South,"Vijay Nagar, East Indore", East Indore,Indore,South Indian,3.6,13,500,Madhya Pradesh
6178,6178,Drool- The Highway Shack,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Chinese,  Fast Food",4.1,22,1000,Madhya Pradesh
6179,6179,The Silver Dining,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Chinese",4.6,5,800,Madhya Pradesh
6180,6180,Black Pearl,"Chitragupt Square,Vijay Nagar, East Indore", East Indore,Indore,North Indian,2.7,19,900,Madhya Pradesh
6181,6181,Fire & Smoke,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Chinese,  Continental",4.4,413,1200,Madhya Pradesh
6182,6182,Chai Kaapi,"Indore By Pass Road, East Indore", East Indore,Indore,"Fast Food,  Tea",2.6,32,400,Madhya Pradesh
6183,6183,10 Eleven Cafe,"Bicholi Mardana, West Indore", West Indore,Indore,"North Indian,  Fast Food",1.0,1,300,Madhya Pradesh
6184,6184,Drunken Monkey,"Vijay Nagar, East Indore", East Indore,Indore,"Health Food,  Juice,  Shakes,  Fast Food,  Coffee",3.5,12,400,Madhya Pradesh
6185,6185,Cafe Blue Turtle,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Fast Food,  Italian",4.3,32,1500,Madhya Pradesh
6186,6186,The Secret Table,"The Royal Garha Golf Club,Indore By Pass Road, East Indore", East Indore,Indore,"Italian,  Continental,  Desserts,  Bakery and Confectionary",4.7,67,1100,Madhya Pradesh
6187,6187,Malt,"The Sheraton Grand,Indore By Pass Road, East Indore", East Indore,Indore,Finger Food,4.0,22,2000,Madhya Pradesh
6188,6188,Chai Kaapi,"Indore By Pass Road, East Indore", East Indore,Indore,"Fast Food,  Tea",3.0,2,400,Madhya Pradesh
6189,6189,Courtyard,"Crescent Spa And Resort,Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Chinese",4.6,34,2100,Madhya Pradesh
6190,6190,Shack Pool Bar & Grill,"Crescent Spa And Resort,Indore By Pass Road, East Indore", East Indore,Indore,Finger Food,4.5,9,2000,Madhya Pradesh
6191,6191,The Garden Restaurant,"Indore By Pass Road, East Indore", East Indore,Indore,"North Indian,  Fast Food,  Chinese",2.2,11,500,Madhya Pradesh
6192,6192,The F3 Bar,"Radisson Udaipur,Ashok Nagar, Central Udaipur", Central Udaipur,Udaipur,Finger Food,4.5,9,2000,Rajasthan
6193,6193,Seasons Cafe,"Radisson Udaipur,Ashok Nagar, Central Udaipur", Central Udaipur,Udaipur,"North Indian,  Continental,  Oriental ",4.3,16,1600,Rajasthan
6194,6194,Foodgram Cafe,"Ayad Rural, East Udaipur", East Udaipur,Udaipur,"North Indian,  Italian,  Chinese",4.0,6,700,Rajasthan
6195,6195,Parkview Heights,"Ashok Nagar, Central Udaipur", Central Udaipur,Udaipur,"North Indian,  Chinese,  Continental,  Mughlai",4.1,14,600,Rajasthan
6196,6196,Marky Momos,"Shobhagpura, West Udaipur", West Udaipur,Udaipur,Chinese,3.9,10,1000,Rajasthan
6197,6197,Notomoro,"The Fern Residency,Hiran Magri, South Udaipur", South Udaipur,Udaipur,Continental,3.9,27,1200,Rajasthan
6198,6198,The Artist House,"Surajpole, Central Udaipur", Central Udaipur,Udaipur,"North Indian,  Italian,  Fast Food",4.3,64,800,Rajasthan
6199,6199,The Farmhouse Cafe,"Shakti Nagar, Central Udaipur", Central Udaipur,Udaipur,"Italian,  Chinese",5.0,1,1000,Rajasthan
6200,6200,Rootage Restaurant and Lounge,"Nada Khada, Central Udaipur", Central Udaipur,Udaipur,"North Indian,  Fast Food,  Italian,  Mexican",4.2,64,1200,Rajasthan
6201,6201,Rootage Bar,"Nada Khada, Central Udaipur", Central Udaipur,Udaipur,Finger Food,4.4,15,900,Rajasthan
6202,6202,The Tick Tock Cafe,"Shobhagpura, West Udaipur", West Udaipur,Udaipur,"North Indian,  Fast Food,  Chinese,  Coffee,  Shakes",4.4,18,700,Rajasthan
6203,6203,Traditional Khana,"Panchwati, Central Udaipur", Central Udaipur,Udaipur,Rajasthani,4.7,15,1000,Rajasthan
6204,6204,Platterzz,"Bhopalpura, Central Udaipur", Central Udaipur,Udaipur,"North Indian,  Italian,  Thai",2.8,4,1000,Rajasthan
6205,6205,Coffee Culture The Ristorante Lounge,"Shobhagpura, West Udaipur", West Udaipur,Udaipur,"Italian,  Pizza,  Fast Food,  Sizzlers",4.2,99,900,Rajasthan
6206,6206,Sun and Moon Restaurant,"Chand Pole, South Udaipur", South Udaipur,Udaipur,"North Indian,  Italian,  Fast Food",3.9,104,1000,Rajasthan
6207,6207,Foogle,"Panchwati, Central Udaipur", Central Udaipur,Udaipur,"Italian,  Fast Food",4.3,8,500,Rajasthan
6208,6208,Barbeque Nation,"Bhuwana, West Udaipur", West Udaipur,Udaipur,"North Indian,  Mughlai,  Barbecue,  Chinese",4.3,34,1300,Rajasthan
6209,6209,Oladar Village Restaurant and Cafe,"Pichola, South Udaipur", South Udaipur,Udaipur,"North Indian,  Italian,  Fast Food",4.1,20,1400,Rajasthan
6210,6210,Z 27 By Cafe Lakecity,"Radhe Plaza,Shobhagpura, West Udaipur", West Udaipur,Udaipur,"Fast Food,  Italian",3.0,1,500,Rajasthan
6211,6211,BeingFit Kitchen & Cafe,"Panchwati, Central Udaipur", Central Udaipur,Udaipur,"Italian,  Continental,  Mexican",4.3,30,400,Rajasthan
6212,6212,Oko,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,Asian,5.0,1,1000,Rajasthan
6213,6213,Twist Family Lounge & Bar,"Shobhagpura, West Udaipur", West Udaipur,Udaipur,"North Indian,  Chinese,  Continental,  Mexican",3.4,19,600,Rajasthan
6214,6214,Shamiana  Restaurant,"Ambamata, West Udaipur", West Udaipur,Udaipur,"North Indian,  Continental",3.9,28,500,Rajasthan
6215,6215,Jannat Rooftop Bar at Hilltop,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,North Indian,5.0,1,1400,Rajasthan
6216,6216,Cafe Boho,"Chand Pole, South Udaipur", South Udaipur,Udaipur,"North Indian,  Fast Food",4.3,3,700,Rajasthan
6217,6217,Aab-o-Dana at Hilltop,"Hotel Hilltop Palace,Fateh Sagar, West Udaipur", West Udaipur,Udaipur,North Indian,4.3,3,2100,Rajasthan
6218,6218,Bal Bal To,"Shobhagpura, West Udaipur", West Udaipur,Udaipur,"North Indian,  Chinese,  Fast Food",2.3,5,700,Rajasthan
6219,6219,Ark,"Hiran Magri, South Udaipur", South Udaipur,Udaipur,"Continental,  Oriental ,  North Indian",5.0,3,2200,Rajasthan
6220,6220,Foodies Nation,"Ambamata, West Udaipur", West Udaipur,Udaipur,"North Indian,  Chinese,  Fast Food",3.5,2,600,Rajasthan
6221,6221,Panna Vilas Restaurant and Lounge,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Italian,  Asian",4.0,65,1100,Rajasthan
6222,6222,The Whistling Teal Restaurant,"Haridas Ji Ki Magri, South Udaipur", South Udaipur,Udaipur,"North Indian,  Chinese",4.2,11,1000,Rajasthan
6223,6223,Inder Prakash,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Chinese,  Continental",4.3,22,1400,Rajasthan
6224,6224,Square Terrace By Chunda Palace,"Haridas Ji Ki Magri, South Udaipur", South Udaipur,Udaipur,"Multi-Cuisine,  Italian,  Continental,  Asian,  Rajasthani",4.9,9,1500,Rajasthan
6225,6225,Royal Cuisine By Chunda Palace,"Haridas Ji Ki Magri, South Udaipur", South Udaipur,Udaipur,"North Indian,  Rajasthani",4.6,21,1500,Rajasthan
6226,6226,Soul by Sun and Moon,"Haridas Ji Ki Magri, South Udaipur", South Udaipur,Udaipur,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Mughlai",4.0,59,800,Rajasthan
6227,6227,Ranaji,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Chinese",3.7,6,1100,Rajasthan
6228,6228,RJ27,"Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Mughlai,  Fast Food",5.0,2,1600,Rajasthan
6229,6229,Bay Leaf,"Bamboo Saa Resort & Spa,Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Continental,  Oriental ,  Mexican",4.6,9,1700,Rajasthan
6230,6230,Myra,"Ramada Resort and Spa,Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Rajasthani,  Italian,  Oriental ",4.4,9,2900,Rajasthan
6231,6231,Liquid Lounge,"Ramada Resort and Spa,Fateh Sagar, West Udaipur", West Udaipur,Udaipur,Finger Food,4.0,2,1000,Rajasthan
6232,6232,The White Fresco,"Sajjan Nagar, South Udaipur", South Udaipur,Udaipur,"North Indian,  Chinese,  Continental",3.4,9,700,Rajasthan
6233,6233,Baradari,"Hotel Fateh Garh,Bujra, West Udaipur", West Udaipur,Udaipur,Multi-Cuisine,3.7,9,1200,Rajasthan
6234,6234,Zest by Amantra Shilpi,"Amantra Shilpi Resort,Fateh Sagar, West Udaipur", West Udaipur,Udaipur,"North Indian,  Continental",1.0,1,1200,Rajasthan
6235,6235,Star Ultimate Pizza,"Arjun Nagar, West Agra", West Agra,Agra,Fast Food,4.4,2,400,Uttar Pradesh
6236,6236,Downtown Cafe,"Hotel Moti Palace,Rakabganj, Central Agra", Central Agra,Agra,"North Indian,  Italian",4.4,41,2200,Uttar Pradesh
6237,6237,Pankhuri Restaurant,"Hotel Moti Palace,Rakabganj, Central Agra", Central Agra,Agra,"North Indian,  Italian,  Chinese",4.2,13,1000,Uttar Pradesh
6238,6238,New Pizza King,"Shahganj, West Agra", West Agra,Agra,"Italian,  Pizza",4.3,4,200,Uttar Pradesh
6239,6239,Berco's,"Civil Lines, North Agra", North Agra,Agra,"Chinese,  Thai",4.3,34,1300,Uttar Pradesh
6240,6240,2nd Wife,"Mehar Complex,Rakabganj, Central Agra", Central Agra,Agra,"North Indian,  Italian,  Oriental ",3.8,17,1100,Uttar Pradesh
6241,6241,Capri Restaurant,"Civil Lines, North Agra", North Agra,Agra,"North Indian,  Mughlai,  Chinese",3.9,13,1100,Uttar Pradesh
6242,6242,The Greens Restaurant & Herbal Cafe,"Rakabganj, Central Agra", Central Agra,Agra,"North Indian,  Chinese,  South Indian",4.2,4,1000,Uttar Pradesh
6243,6243,Healthmafia,"Civil Lines, North Agra", North Agra,Agra,Health Food,5.0,1,200,Uttar Pradesh
6244,6244,Raj Rasoi,"Sanjay Place, Central Agra", Central Agra,Agra,"North Indian,  Chinese,  Fast Food",4.3,23,1200,Uttar Pradesh
6245,6245,Green Chick Chop,"Khandari, North Agra", North Agra,Agra,"North Indian,  Fast Food",5.0,3,300,Uttar Pradesh
6246,6246,Cafe G,"Holiday Inn Agra MG Road,Civil Lines, North Agra", North Agra,Agra,"North Indian,  Chinese,  South Indian,  Mughlai",4.5,14,2500,Uttar Pradesh
6247,6247,Lobby Bar,"Holiday Inn Agra MG Road,Civil Lines, North Agra", North Agra,Agra,Finger Food,4.5,4,2000,Uttar Pradesh
6248,6248,Barbeque Nation,"Ashok Cosmos Mall,Sanjay Place, Central Agra", Central Agra,Agra,North Indian,4.2,72,1100,Uttar Pradesh
6249,6249,Hungernomia,"Civil Lines, North Agra", North Agra,Agra,Fast Food,4.5,2,600,Uttar Pradesh
6250,6250,DJLECIOUS,"Civil Lines, North Agra", North Agra,Agra,Bakery and Confectionary,5.0,3,400,Uttar Pradesh
6251,6251,Tea Coffee And Snacks,"Sanjay Place, Central Agra", Central Agra,Agra,"Coffee,  Tea,  Fast Food",4.1,13,200,Uttar Pradesh
6252,6252,Kitchen on Fire,"Sanjay Place, Central Agra", Central Agra,Agra,"North Indian,  Chinese,  Continental",4.4,5,1100,Uttar Pradesh
6253,6253,Burger 27,"Sanjay Place, Central Agra", Central Agra,Agra,Fast Food,4.5,15,800,Uttar Pradesh
6254,6254,Rolls Nation,"Sanjay Place, Central Agra", Central Agra,Agra,Fast Food,4.6,20,300,Uttar Pradesh
6255,6255,Fatman & Co,"Khandari, North Agra", North Agra,Agra,"North Indian,  Italian,  Continental",4.6,6,500,Uttar Pradesh
6256,6256,The Forest,"Sikandra, North Agra", North Agra,Agra,"North Indian,  Chinese,  South Indian",4.1,4,700,Uttar Pradesh
6257,6257,Tirupati's Dosa Factory,"Civil Lines, North Agra", North Agra,Agra,South Indian,4.1,35,600,Uttar Pradesh
6258,6258,Hangout- The Lounge Bar,"Lohamandi, West Agra", West Agra,Agra,Finger Food,4.5,11,600,Uttar Pradesh
6259,6259,Fakira,"Hotel Bhawna Clarks Inn,Lohamandi, West Agra", West Agra,Agra,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",4.0,52,2100,Uttar Pradesh
6260,6260,Kings Spoon,"Sikandra, North Agra", North Agra,Agra,"North Indian,  Chinese,  Continental",4.8,5,500,Uttar Pradesh
6261,6261,Sagar Ratna,"Khandari, North Agra", North Agra,Agra,"South Indian,  North Indian,  Chinese",4.2,12,700,Uttar Pradesh
6262,6262,Beep Uncensored,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Italian,  Fast Food",4.3,53,1400,Uttar Pradesh
6263,6263,Desi Cafe,"Jeoni Mandi, North Agra", North Agra,Agra,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",3.6,57,1100,Uttar Pradesh
6264,6264,Ek Number cafe,"MG Road, Central Agra", Central Agra,Agra,"North Indian,  Fast Food",3.3,46,500,Uttar Pradesh
6265,6265,Tea'se Me - Rooftop Tea Boutique,"Tajganj, East Agra", East Agra,Agra,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental,  Tea",4.1,33,1400,Uttar Pradesh
6266,6266,The Salt Cafe Kitchen & Bar,"Tajganj, East Agra", East Agra,Agra,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Bakery and Confectionary",4.3,246,1400,Uttar Pradesh
6267,6267,Bikanervala,"Khandari, North Agra", North Agra,Agra,"Fast Food,  Mithai,  North Indian,  South Indian",3.8,8,600,Uttar Pradesh
6268,6268,Cafe Turquoise Cottage,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Oriental ,  Continental,  Biryani",4.2,65,1300,Uttar Pradesh
6269,6269,Hotel S.R Palace & Restaurant,"Sikandra, North Agra", North Agra,Agra,"North Indian,  Chinese",5.0,1,400,Uttar Pradesh
6270,6270,Desi Tadka Restaurant,"Lohamandi, West Agra", West Agra,Agra,"North Indian,  Chinese,  Continental,  South Indian",5.0,1,500,Uttar Pradesh
6271,6271,Berco's,"Tajganj, East Agra", East Agra,Agra,"Chinese,  Thai",4.6,6,1300,Uttar Pradesh
6272,6272,Selfie Restaurant,"Sikandra, North Agra", North Agra,Agra,"North Indian,  South Indian",3.5,3,800,Uttar Pradesh
6273,6273,Filmy Zayka,"Hotel Alleviate,Mantola, Central Agra", Central Agra,Agra,"North Indian,  Chinese",2.2,5,1500,Uttar Pradesh
6274,6274,Kamats by Purplebeds,"Tajganj, East Agra", East Agra,Agra,"North Indian,  South Indian,  Fast Food",3.6,25,1000,Uttar Pradesh
6275,6275,Pizza Inn,"Sikandra, North Agra", North Agra,Agra,Fast Food,4.5,2,500,Uttar Pradesh
6276,6276,Barbeque Nation,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Chinese,  Mediterranean",3.8,16,1100,Uttar Pradesh
6277,6277,Roofmates,"Anna Ikon Complex,Sikandra, North Agra", North Agra,Agra,"North Indian,  Chinese",4.3,47,1000,Uttar Pradesh
6278,6278,Chaska Restaurant,"Kamla Nagar, North Agra", North Agra,Agra,"North Indian,  Chinese,  Fast Food,  South Indian",3.9,30,900,Uttar Pradesh
6279,6279,Bindani Ki Rasoi,"Kamla Nagar, North Agra", North Agra,Agra,"North Indian,  South Indian,  Rajasthani",5.0,1,800,Uttar Pradesh
6280,6280,Grill Inn,"Dayal Bagh, North Agra", North Agra,Agra,"Italian,  Fast Food",3.0,1,600,Uttar Pradesh
6281,6281,Hunger Wings,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Chinese",4.8,7,500,Uttar Pradesh
6282,6282,Golden China Restaurant,"Tajganj, East Agra", East Agra,Agra,"Chinese,  Seafood",4.2,4,900,Uttar Pradesh
6283,6283,Marleys The Milkshake,"Tajganj, East Agra", East Agra,Agra,"Shakes,  Desserts,  Ice Cream",4.6,3,400,Uttar Pradesh
6284,6284,Sky Grill,"Crystal Sarovar Premiere,Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental",4.7,10,2100,Uttar Pradesh
6285,6285,Lattice,"Crystal Sarovar Premiere,Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental,  Chinese",4.6,16,1000,Uttar Pradesh
6286,6286,Maple Grand,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental,  South Indian",4.7,4,1100,Uttar Pradesh
6287,6287,Bouffage,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Italian,  Oriental ,  Seafood",4.5,6,1000,Uttar Pradesh
6288,6288,Shayhub,"Kamla Nagar, North Agra", North Agra,Agra,Fast Food,4.2,4,200,Uttar Pradesh
6289,6289,Oasis,"Radisson Hotel Agra Taj East Gate,Tajganj, East Agra", East Agra,Agra,"North Indian,  Chinese,  Continental",4.9,14,3000,Uttar Pradesh
6290,6290,Henry's The English Pub,"Radisson Hotel Agra Taj East Gate,Tajganj, East Agra", East Agra,Agra,Finger Food,4.8,8,1800,Uttar Pradesh
6291,6291,Plush Bar,"Double Tree By Hilton Hotel Agra,Tajganj, East Agra", East Agra,Agra,Finger Food,4.5,2,2000,Uttar Pradesh
6292,6292,North 27,"Double Tree By Hilton Hotel Agra,Tajganj, East Agra", East Agra,Agra,"North Indian,  Italian,  Continental,  Asian",4.4,20,2500,Uttar Pradesh
6293,6293,Wonder Terrace Bar & Kitchen,"Radisson Hotel Agra Taj East Gate,Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental,  Finger Food",4.3,18,4200,Uttar Pradesh
6294,6294,Molecule Air Bar,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Italian,  Continental,  Oriental ",4.0,92,1900,Uttar Pradesh
6295,6295,The Restaurant,"Trident  Hotel Agra,Tajganj, East Agra", East Agra,Agra,"North Indian,  Chinese,  Continental",5.0,1,2000,Uttar Pradesh
6296,6296,MoMo 2 Go – The Patisserie Shop,"Courtyard By Marriott Agra,Tajganj, East Agra", East Agra,Agra,"Coffee,  Tea",4.5,2,500,Uttar Pradesh
6297,6297,MoMo Cafe – The Multi Cuisine Restaurant,"Courtyard By Marriott Agra,Tajganj, East Agra", East Agra,Agra,"North Indian,  Fast Food,  Arabian",4.1,14,5000,Uttar Pradesh
6298,6298,Merry Go Round,"Hotel Pushp Villa,Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental,  Oriental ",3.9,43,2100,Uttar Pradesh
6299,6299,Unplugged Courtyard,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Continental,  Mediterranean,  Fast Food",4.2,54,1200,Uttar Pradesh
6300,6300,Lord Of The Drinks,"Tajganj, East Agra", East Agra,Agra,"North Indian,  Chinese,  European,  Italian",3.5,18,1500,Uttar Pradesh
6301,6301,Tapas,"Jaypee Palace Hotel & Convention Centre,Tajganj, East Agra", East Agra,Agra,Finger Food,5.0,1,3200,Uttar Pradesh
6302,6302,Sumac,"Hotel Royal Regent,Tajganj, East Agra", East Agra,Agra,"Multi-Cuisine,  North Indian,  Oriental ,  Western",4.4,23,1700,Uttar Pradesh
6303,6303,Thor - The Party World,"Tajganj, East Agra", East Agra,Agra,"Italian,  Continental,  North Indian",3.9,6,1600,Uttar Pradesh
6304,6304,Paatra,"Jaypee Palace Hotel & Convention Centre,Tajganj, East Agra", East Agra,Agra,"North Indian,  Mughlai",4.3,9,3400,Uttar Pradesh
6305,6305,C'est Chine,"Jaypee Palace Hotel & Convention Centre,Tajganj, East Agra", East Agra,Agra,Chinese,4.4,5,3000,Uttar Pradesh
